"Mass","formula","element_comp","class","HC","OC","AImod","NOSC","C","H","O","N","S","P"
481.2078,"C24H34O10","CHO","unsaturated/lignin",1.42,0.42,0.1579,-0.5833,24,34,10,0,0,0
481.2205,"C32H34O2S1","CHOS","unsaturated/lignin",1.06,0.06,0.4667,-0.875,32,34,2,0,1,0
481.2209,"C21H39O10P1","CHOP","aliphatic",1.86,0.48,-0.2,-0.9048,21,39,10,0,0,1
481.2363,"C25H39O7P1","CHOP","aliphatic",1.56,0.28,0.122,-1,25,39,7,0,0,1
481.2368,"C26H43O2S2P1","CHOSP","aliphatic",1.65,0.08,0.0909,-1.3462,26,43,2,0,2,1
481.2384,"C32H34O4","CHO","unsaturated/lignin",1.06,0.12,0.4667,-0.8125,32,34,4,0,0,0
481.2442,"C25H38O9","CHO","aliphatic",1.52,0.36,0.122,-0.8,25,38,9,0,0,0
481.2573,"C22H43O9P1","CHOP","aliphatic",1.95,0.41,-0.2121,-1.1364,22,43,9,0,0,1
481.2685,"C21H43O8N2P1","CHONP","aliphatic",2.05,0.38,-0.3571,-1,21,43,8,2,0,1
481.275,"C33H38O3","CHO","unsaturated/lignin",1.15,0.09,0.4286,-0.9697,33,38,3,0,0,0
481.2798,"C20H43O7N4P1","CHONP","aliphatic",2.15,0.35,-0.5652,-0.85,20,43,7,4,0,1
481.2806,"C26H42O8","CHO","aliphatic",1.62,0.31,0.0909,-1,26,42,8,0,0,0
481.2937,"C23H47O8P1","CHOP","aliphatic",2.04,0.35,-0.2222,-1.3478,23,47,8,0,0,1
481.3169,"C27H46O7","CHO","aliphatic",1.7,0.26,0.0638,-1.1852,27,46,7,0,0,0
481.3323,"C31H46O4","CHO","unsaturated/lignin",1.48,0.13,0.2414,-1.2258,31,46,4,0,0,0
482.0366,"C22H13O12N1","CHON","condensed_arom",0.59,0.55,0.6667,0.6364,22,13,12,1,0,0
482.0575,"C19H17O14N1","CHON","unsaturated/lignin",0.89,0.74,0.3636,0.7368,19,17,14,1,0,0
482.0578,"C19H17O14N1","CHON","unsaturated/lignin",0.89,0.74,0.3636,0.7368,19,17,14,1,0,0
482.0728,"C23H17O11N1","CHON","aromatic",0.74,0.48,0.5758,0.3478,23,17,11,1,0,0
482.0933,"C33H13O2N3","CHON","condensed_arom",0.39,0.06,0.8621,0,33,13,2,3,0,0
482.1119,"C13H29O12N3S2","CHONS","aliphatic",2.23,0.92,-5,0.6154,13,29,12,3,2,0
482.1303,"C21H25O12N1","CHON","unsaturated/lignin",1.19,0.57,0.2143,0.0952,21,25,12,1,0,0
482.1381,"C26H30O2N1S2P1","CHONSP","unsaturated/lignin",1.15,0.08,0.381,-0.7308,26,30,2,1,2,1
482.1434,"C18H30O12N1P1","CHONP","aliphatic",1.67,0.67,-0.3,-0.1667,18,30,12,1,0,1
482.1525,"C29H26O4N1P1","CHONP","aromatic",0.9,0.14,0.56,-0.5172,29,26,4,1,0,1
482.1667,"C22H29O11N1","CHON","unsaturated/lignin",1.32,0.5,0.1613,-0.1818,22,29,11,1,0,0
482.2245,"C20H37O12N1","CHON","aliphatic",1.85,0.6,-0.3077,-0.5,20,37,12,1,0,0
482.2399,"C27H38O1N3S1P1","CHONSP","unsaturated/lignin",1.41,0.04,0.2558,-0.9259,27,38,1,3,1,1
482.2759,"C25H41O8N1","CHON","aliphatic",1.64,0.32,0.05,-0.88,25,41,8,1,0,0
483.0204,"C22H12O13","CHO","condensed_arom",0.55,0.59,0.6774,0.6364,22,12,13,0,0,0
483.0416,"C19H16O15","CHO","unsaturated/lignin",0.84,0.79,0.3913,0.7368,19,16,15,0,0,0
483.0569,"C23H16O12","CHO","aromatic",0.7,0.52,0.5882,0.3478,23,16,12,0,0,0
483.0571,"C23H16O12","CHO","aromatic",0.7,0.52,0.5882,0.3478,23,16,12,0,0,0
483.0673,"C24H21O7S1P1","CHOSP","aromatic",0.88,0.29,0.5135,-0.2083,24,21,7,0,1,1
483.078,"C20H20O14","CHO","unsaturated/lignin",1,0.7,0.3077,0.4,20,20,14,0,0,0
483.0933,"C24H20O11","CHO","aromatic",0.83,0.46,0.5135,0.0833,24,20,11,0,0,0
483.1145,"C21H24O13","CHO","unsaturated/lignin",1.14,0.62,0.2414,0.0952,21,24,13,0,0,0
483.1296,"C25H24O10","CHO","unsaturated/lignin",0.96,0.4,0.45,-0.16,25,24,10,0,0,0
483.1299,"C25H24O10","CHO","unsaturated/lignin",0.96,0.4,0.45,-0.16,25,24,10,0,0,0
483.133,"C22H28O10S1","CHOS","unsaturated/lignin",1.27,0.45,0.1875,-0.2727,22,28,10,0,1,0
483.1509,"C22H28O12","CHO","unsaturated/lignin",1.27,0.55,0.1875,-0.1818,22,28,12,0,0,0
483.158,"C26H29O7P1","CHOP","unsaturated/lignin",1.12,0.27,0.3953,-0.5769,26,29,7,0,0,1
483.1633,"C32H25O1N2P1","CHONP","aromatic",0.78,0.03,0.6491,-0.5312,32,25,1,2,0,1
483.1792,"C23H33O9P1","CHOP","unsaturated/lignin",1.43,0.39,0.1429,-0.6522,23,33,9,0,0,1
483.187,"C23H32O11","CHO","unsaturated/lignin",1.39,0.48,0.1429,-0.4348,23,32,11,0,0,0
483.1872,"C23H32O11","CHO","unsaturated/lignin",1.39,0.48,0.1429,-0.4348,23,32,11,0,0,0
483.2003,"C20H37O11P1","CHOP","aliphatic",1.85,0.55,-0.2593,-0.75,20,37,11,0,0,1
483.2056,"C24H36O8S1","CHOS","aliphatic",1.5,0.33,0.1053,-0.75,24,36,8,0,1,0
483.2076,"C33H28O2N2","CHON","aromatic",0.85,0.06,0.6,-0.5455,33,28,2,2,0,0
483.2235,"C24H36O10","CHO","aliphatic",1.5,0.42,0.1053,-0.6667,24,36,10,0,0,0
483.2365,"C21H41O10P1","CHOP","aliphatic",1.95,0.48,-0.2667,-1,21,41,10,0,0,1
483.2515,"C25H41O7P1","CHOP","aliphatic",1.64,0.28,0.0732,-1.08,25,41,7,0,0,1
483.2519,"C25H41O7P1","CHOP","aliphatic",1.64,0.28,0.0732,-1.08,25,41,7,0,0,1
483.2599,"C25H40O9","CHO","aliphatic",1.6,0.36,0.0732,-0.88,25,40,9,0,0,0
483.2729,"C22H45O9P1","CHOP","aliphatic",2.05,0.41,-0.2727,-1.2273,22,45,9,0,0,1
483.2751,"C29H40O6","CHO","unsaturated/lignin",1.38,0.21,0.2692,-0.9655,29,40,6,0,0,0
483.2842,"C21H45O8N2P1","CHONP","aliphatic",2.14,0.38,-0.4286,-1.0952,21,45,8,2,0,1
483.2905,"C33H40O3","CHO","unsaturated/lignin",1.21,0.09,0.3968,-1.0303,33,40,3,0,0,0
483.2963,"C26H44O8","CHO","aliphatic",1.69,0.31,0.0455,-1.0769,26,44,8,0,0,0
483.3329,"C27H48O7","CHO","aliphatic",1.78,0.26,0.0213,-1.2593,27,48,7,0,0,0
484.0245,"C24H11O7N3S1","CHONS","condensed_arom",0.46,0.29,0.8182,0.5833,24,11,7,3,1,0
484.0523,"C22H15O12N1","CHON","aromatic",0.68,0.55,0.6,0.5455,22,15,12,1,0,0
484.0526,"C25H16O4N3S1P1","CHONSP","condensed_arom",0.64,0.16,0.7222,0.12,25,16,4,3,1,1
484.0735,"C19H19O14N1","CHON","unsaturated/lignin",1,0.74,0.2727,0.6316,19,19,14,1,0,0
484.0887,"C23H19O11N1","CHON","aromatic",0.83,0.48,0.5152,0.2609,23,19,11,1,0,0
484.1095,"C20H23O13N1","CHON","unsaturated/lignin",1.15,0.65,0.2,0.3,20,23,13,1,0,0
484.146,"C21H27O12N1","CHON","unsaturated/lignin",1.29,0.57,0.1429,0,21,27,12,1,0,0
484.154,"C26H32O2N1S2P1","CHONSP","unsaturated/lignin",1.23,0.08,0.3333,-0.8077,26,32,2,1,2,1
484.1596,"C19H36O7N1S2P1","CHONSP","aliphatic",1.89,0.37,-0.3913,-0.7895,19,36,7,1,2,1
484.1955,"C19H36O11N1P1","CHONP","aliphatic",1.89,0.58,-0.3913,-0.5789,19,36,11,1,0,1
484.2113,"C24H40O3N1S2P1","CHONSP","aliphatic",1.67,0.12,0.027,-1.125,24,40,3,1,2,1
484.2189,"C23H35O10N1","CHON","aliphatic",1.52,0.43,0.0588,-0.5217,23,35,10,1,0,0
484.2318,"C20H40O10N1P1","CHONP","aliphatic",2,0.5,-0.3846,-0.85,20,40,10,1,0,1
484.9126,"C16H6O14S2","CHOS","condensed_arom",0.38,0.88,0.7143,1.625,16,6,14,0,2,0
484.9997,"C21H10O14","CHO","condensed_arom",0.48,0.67,0.7143,0.8571,21,10,14,0,0,0
485.0208,"C18H14O16","CHO","unsaturated/lignin",0.78,0.89,0.4,1,18,14,16,0,0,0
485.0361,"C22H14O13","CHO","aromatic",0.64,0.59,0.6129,0.5455,22,14,13,0,0,0
485.0446,"C27H11O4N4P1","CHONP","condensed_arom",0.41,0.15,0.9,0.3333,27,11,4,4,0,1
485.047,"C21H14O12N2","CHON","aromatic",0.67,0.57,0.6154,0.7619,21,14,12,2,0,0
485.0475,"C21H14O12N2","CHON","aromatic",0.67,0.57,0.6154,0.7619,21,14,12,2,0,0
485.0562,"C13H19O14N4P1","CHONP","unsaturated/lignin",1.46,1.08,-5,1.6154,13,19,14,4,0,1
485.0572,"C19H18O15","CHO","unsaturated/lignin",0.95,0.79,0.3043,0.6316,19,18,15,0,0,0
485.0643,"C23H19O10P1","CHOP","aromatic",0.83,0.43,0.5294,0.0435,23,19,10,0,0,1
485.0722,"C36H10O1N2","CHON","condensed_arom",0.28,0.03,0.9104,-0.0556,36,10,1,2,0,0
485.0725,"C23H18O12","CHO","aromatic",0.78,0.52,0.5294,0.2609,23,18,12,0,0,0
485.0855,"C20H23O12P1","CHOP","unsaturated/lignin",1.15,0.6,0.2308,0.05,20,23,12,0,0,1
485.0936,"C20H22O14","CHO","unsaturated/lignin",1.1,0.7,0.2308,0.3,20,22,14,0,0,0
485.1025,"C23H22O8N2S1","CHONS","unsaturated/lignin",0.96,0.35,0.4375,0.087,23,22,8,2,1,0
485.103,"C31H18O6","CHO","condensed_arom",0.58,0.19,0.7143,-0.1935,31,18,6,0,0,0
485.109,"C24H22O11","CHO","unsaturated/lignin",0.92,0.46,0.4595,0,24,22,11,0,0,0
485.112,"C23H23O8N2P1","CHONP","unsaturated/lignin",1,0.35,0.4375,-0.0435,23,23,8,2,0,1
485.1221,"C21H27O11P1","CHOP","unsaturated/lignin",1.29,0.52,0.1724,-0.2381,21,27,11,0,0,1
485.1301,"C21H26O13","CHO","unsaturated/lignin",1.24,0.62,0.1724,0,21,26,13,0,0,0
485.1454,"C25H26O10","CHO","unsaturated/lignin",1.04,0.4,0.4,-0.24,25,26,10,0,0,0
485.1512,"C18H30O15","CHO","aliphatic",1.67,0.83,-0.3333,0,18,30,15,0,0,0
485.158,"C33H26O2S1","CHOS","aromatic",0.79,0.06,0.6129,-0.6061,33,26,2,0,1,0
485.1635,"C28H27O4N2P1","CHONP","aromatic",0.96,0.14,0.5217,-0.4643,28,27,4,2,0,1
485.1666,"C22H30O12","CHO","unsaturated/lignin",1.36,0.55,0.125,-0.2727,22,30,12,0,0,0
485.1671,"C23H34O7S2","CHOS","unsaturated/lignin",1.48,0.3,0.0857,-0.6957,23,34,7,0,2,0
485.1818,"C26H30O9","CHO","unsaturated/lignin",1.15,0.35,0.3488,-0.4615,26,30,9,0,0,0
485.1948,"C23H35O9P1","CHOP","aliphatic",1.52,0.39,0.0857,-0.7391,23,35,9,0,0,1
485.2029,"C23H34O11","CHO","unsaturated/lignin",1.48,0.48,0.0857,-0.5217,23,34,11,0,0,0
485.2033,"C26H35O3N2S1P1","CHONSP","unsaturated/lignin",1.35,0.12,0.2683,-0.8077,26,35,3,2,1,1
485.2159,"C20H39O11P1","CHOP","aliphatic",1.95,0.55,-0.3333,-0.85,20,39,11,0,0,1
485.2179,"C27H34O8","CHO","unsaturated/lignin",1.26,0.3,0.3043,-0.6667,27,34,8,0,0,0
485.2312,"C24H39O8P1","CHOP","aliphatic",1.62,0.33,0.0526,-0.9583,24,39,8,0,0,1
485.2391,"C24H38O10","CHO","aliphatic",1.58,0.42,0.0526,-0.75,24,38,10,0,0,0
485.2488,"C35H34O2","CHO","aromatic",0.97,0.06,0.5294,-0.8571,35,34,2,0,0,0
485.252,"C32H38O2S1","CHOS","unsaturated/lignin",1.19,0.06,0.4,-1,32,38,2,0,1,0
485.2542,"C28H38O7","CHO","unsaturated/lignin",1.36,0.25,0.2653,-0.8571,28,38,7,0,0,0
485.2545,"C28H38O7","CHO","unsaturated/lignin",1.36,0.25,0.2653,-0.8571,28,38,7,0,0,0
485.2618,"C22H38O8N4","CHON","aliphatic",1.73,0.36,-0.1429,-0.4545,22,38,8,4,0,0
485.2634,"C20H43O9N2P1","CHONP","aliphatic",2.15,0.45,-0.52,-0.95,20,43,9,2,0,1
485.2755,"C25H42O9","CHO","aliphatic",1.68,0.36,0.0244,-0.96,25,42,9,0,0,0
485.2812,"C31H38O3N2","CHON","unsaturated/lignin",1.23,0.1,0.3818,-0.8387,31,38,3,2,0,0
485.2883,"C33H42O1S1","CHOS","unsaturated/lignin",1.27,0.03,0.3651,-1.1515,33,42,1,0,1,0
485.2887,"C22H47O9P1","CHOP","aliphatic",2.14,0.41,-0.3333,-1.3182,22,47,9,0,0,1
485.3111,"C20H47O7N4P1","CHONP","aliphatic",2.35,0.35,-0.7391,-1.05,20,47,7,4,0,1
485.3119,"C26H46O8","CHO","aliphatic",1.77,0.31,0,-1.1538,26,46,8,0,0,0
485.3482,"C27H50O7","CHO","aliphatic",1.85,0.26,-0.0213,-1.3333,27,50,7,0,0,0
485.3485,"C27H50O7","CHO","aliphatic",1.85,0.26,-0.0213,-1.3333,27,50,7,0,0,0
486.0314,"C21H13O13N1","CHON","aromatic",0.62,0.62,0.6296,0.7619,21,13,13,1,0,0
486.0612,"C21H17O9N3S1","CHONS","aromatic",0.81,0.43,0.52,0.5714,21,17,9,3,1,0
486.0966,"C24H26O4N1S2P1","CHONSP","unsaturated/lignin",1.08,0.17,0.3889,-0.4583,24,26,4,1,2,1
486.104,"C23H21O11N1","CHON","unsaturated/lignin",0.91,0.48,0.4545,0.1739,23,21,11,1,0,0
486.1249,"C33H17O2N3","CHON","condensed_arom",0.52,0.06,0.7931,-0.1212,33,17,2,3,0,0
486.126,"C21H29O8N1S2","CHONS","unsaturated/lignin",1.38,0.38,0.0714,-0.2857,21,29,8,1,2,0
486.1382,"C17H30O13N1P1","CHONP","aliphatic",1.76,0.76,-0.5294,-0.0588,17,30,13,1,0,1
486.1617,"C21H29O12N1","CHON","unsaturated/lignin",1.38,0.57,0.0714,-0.0952,21,29,12,1,0,0
486.1697,"C26H34O2N1S2P1","CHONSP","unsaturated/lignin",1.31,0.08,0.2857,-0.8846,26,34,2,1,2,1
486.1748,"C18H34O12N1P1","CHONP","aliphatic",1.89,0.67,-0.5,-0.3889,18,34,12,1,0,1
486.2085,"C23H38O6N1S1P1","CHONSP","aliphatic",1.65,0.26,0,-0.913,23,38,6,1,1,1
486.219,"C19H37O13N1","CHON","aliphatic",1.95,0.68,-0.4783,-0.4211,19,37,13,1,0,0
486.2528,"C26H38O4N3P1","CHONP","unsaturated/lignin",1.46,0.15,0.2,-0.8077,26,38,4,3,0,1
486.2709,"C24H41O9N1","CHON","aliphatic",1.71,0.38,-0.027,-0.8333,24,41,9,1,0,0
486.2712,"C24H41O9N1","CHON","aliphatic",1.71,0.38,-0.027,-0.8333,24,41,9,1,0,0
486.9888,"C13H17O12N2S2P1","CHONSP","unsaturated/lignin",1.31,0.92,-2,1.3077,13,17,12,2,2,1
487.0004,"C31H8O1N2S2","CHONS","condensed_arom",0.26,0.03,0.9245,0.129,31,8,1,2,2,0
487.0155,"C21H12O14","CHO","aromatic",0.57,0.67,0.6429,0.7619,21,12,14,0,0,0
487.0366,"C18H16O16","CHO","unsaturated/lignin",0.89,0.89,0.3,0.8889,18,16,16,0,0,0
487.0417,"C24H12O10N2","CHON","condensed_arom",0.5,0.42,0.7647,0.5833,24,12,10,2,0,0
487.0518,"C22H16O13","CHO","aromatic",0.73,0.59,0.5484,0.4545,22,16,13,0,0,0
487.0524,"C25H17O5N2S1P1","CHONSP","condensed_arom",0.68,0.2,0.6757,0.04,25,17,5,2,1,1
487.0629,"C21H16O12N2","CHON","aromatic",0.76,0.57,0.5385,0.6667,21,16,12,2,0,0
487.0633,"C21H16O12N2","CHON","aromatic",0.76,0.57,0.5385,0.6667,21,16,12,2,0,0
487.0649,"C19H21O13P1","CHOP","unsaturated/lignin",1.11,0.68,0.2174,0.2632,19,21,13,0,0,1
487.0729,"C19H20O15","CHO","unsaturated/lignin",1.05,0.79,0.2174,0.5263,19,20,15,0,0,0
487.0877,"C36H12O1N2","CHON","condensed_arom",0.33,0.03,0.8806,-0.1111,36,12,1,2,0,0
487.0881,"C23H20O12","CHO","unsaturated/lignin",0.87,0.52,0.4706,0.1739,23,20,12,0,0,0
487.1012,"C20H25O12P1","CHOP","unsaturated/lignin",1.25,0.6,0.1538,-0.05,20,25,12,0,0,1
487.1085,"C14H25O13N4P1","CHONP","aliphatic",1.79,0.93,-2.6,0.9286,14,25,13,4,0,1
487.1092,"C20H24O14","CHO","unsaturated/lignin",1.2,0.7,0.1538,0.2,20,24,14,0,0,0
487.1188,"C31H20O6","CHO","condensed_arom",0.65,0.19,0.6786,-0.2581,31,20,6,0,0,0
487.1245,"C24H24O11","CHO","unsaturated/lignin",1,0.46,0.4054,-0.0833,24,24,11,0,0,0
487.1372,"C32H24O3S1","CHOS","aromatic",0.75,0.09,0.6271,-0.5,32,24,3,0,1,0
487.1376,"C21H29O11P1","CHOP","unsaturated/lignin",1.38,0.52,0.1034,-0.3333,21,29,11,0,0,1
487.1457,"C21H28O13","CHO","unsaturated/lignin",1.33,0.62,0.1034,-0.0952,21,28,13,0,0,0
487.1553,"C32H24O5","CHO","aromatic",0.75,0.16,0.6271,-0.4375,32,24,5,0,0,0
487.1605,"C17H32O12N2S1","CHONS","aliphatic",1.88,0.71,-0.75,0,17,32,12,2,1,0
487.161,"C25H28O10","CHO","unsaturated/lignin",1.12,0.4,0.35,-0.32,25,28,10,0,0,0
487.1741,"C22H33O10P1","CHOP","aliphatic",1.5,0.45,0.0625,-0.5909,22,33,10,0,0,1
487.1822,"C22H32O12","CHO","unsaturated/lignin",1.45,0.55,0.0625,-0.3636,22,32,12,0,0,0
487.1825,"C25H33O4N2S1P1","CHONSP","unsaturated/lignin",1.32,0.16,0.2632,-0.68,25,33,4,2,1,1
487.195,"C19H37O12P1","CHOP","aliphatic",1.95,0.63,-0.4167,-0.6842,19,37,12,0,0,1
487.1975,"C26H32O9","CHO","unsaturated/lignin",1.23,0.35,0.3023,-0.5385,26,32,9,0,0,0
487.2102,"C23H37O9P1","CHOP","aliphatic",1.61,0.39,0.0286,-0.8261,23,37,9,0,0,1
487.2186,"C23H36O11","CHO","aliphatic",1.57,0.48,0.0286,-0.6087,23,36,11,0,0,0
487.2338,"C27H36O8","CHO","unsaturated/lignin",1.33,0.3,0.2609,-0.7407,27,36,8,0,0,0
487.2474,"C25H45O3S2P1","CHOSP","aliphatic",1.8,0.12,-0.0244,-1.4,25,45,3,0,2,1
487.2549,"C24H40O10","CHO","aliphatic",1.67,0.42,0,-0.8333,24,40,10,0,0,0
487.2701,"C28H40O7","CHO","unsaturated/lignin",1.43,0.25,0.2245,-0.9286,28,40,7,0,0,0
487.2913,"C25H44O9","CHO","aliphatic",1.76,0.36,-0.0244,-1.04,25,44,9,0,0,0
487.3056,"C23H45O5N4P1","CHONP","aliphatic",1.96,0.22,-0.2258,-1,23,45,5,4,0,1
487.3276,"C26H48O8","CHO","aliphatic",1.85,0.31,-0.0455,-1.2308,26,48,8,0,0,0
488.0469,"C21H15O13N1","CHON","aromatic",0.71,0.62,0.5556,0.6667,21,15,13,1,0,0
488.0472,"C21H15O13N1","CHON","aromatic",0.71,0.62,0.5556,0.6667,21,15,13,1,0,0
488.0834,"C22H19O12N1","CHON","unsaturated/lignin",0.86,0.55,0.4667,0.3636,22,19,12,1,0,0
488.0837,"C22H19O12N1","CHON","unsaturated/lignin",0.86,0.55,0.4667,0.3636,22,19,12,1,0,0
488.092,"C25H19O6N3S1","CHONS","aromatic",0.76,0.24,0.6111,0.16,25,19,6,3,1,0
488.12,"C23H23O11N1","CHON","unsaturated/lignin",1,0.48,0.3939,0.087,23,23,11,1,0,0
488.1647,"C27H27O4N3S1","CHONS","unsaturated/lignin",1,0.15,0.4762,-0.2963,27,27,4,3,1,0
488.1988,"C21H36O6N3S1P1","CHONSP","aliphatic",1.71,0.29,-0.1538,-0.619,21,36,6,3,1,1
488.2364,"C20H35O9N5","CHON","aliphatic",1.75,0.45,-0.3333,-0.1,20,35,9,5,0,0
488.25,"C23H39O10N1","CHON","aliphatic",1.7,0.43,-0.0588,-0.6957,23,39,10,1,0,0
488.2864,"C24H43O9N1","CHON","aliphatic",1.79,0.38,-0.0811,-0.9167,24,43,9,1,0,0
488.9945,"C20H10O15","CHO","condensed_arom",0.5,0.75,0.68,1,20,10,15,0,0,0
489.0158,"C17H14O17","CHO","unsaturated/lignin",0.82,1,0.2941,1.1765,17,14,17,0,0,0
489.0311,"C21H14O14","CHO","aromatic",0.67,0.67,0.5714,0.6667,21,14,14,0,0,0
489.0385,"C15H14O15N4","CHON","unsaturated/lignin",0.93,1,-0.1429,1.8667,15,14,15,4,0,0
489.0465,"C25H14O11","CHO","condensed_arom",0.56,0.44,0.6923,0.32,25,14,11,0,0,0
489.0523,"C18H18O16","CHO","unsaturated/lignin",1,0.89,0.2,0.7778,18,18,16,0,0,0
489.0675,"C22H18O13","CHO","unsaturated/lignin",0.82,0.59,0.4839,0.3636,22,18,13,0,0,0
489.081,"C20H27O8S2P1","CHOSP","unsaturated/lignin",1.35,0.4,0.0769,-0.35,20,27,8,0,2,1
489.0887,"C19H22O15","CHO","unsaturated/lignin",1.16,0.79,0.1304,0.4211,19,22,15,0,0,0
489.0982,"C30H18O7","CHO","condensed_arom",0.6,0.23,0.6981,-0.1333,30,18,7,0,0,0
489.104,"C23H22O12","CHO","unsaturated/lignin",0.96,0.52,0.4118,0.087,23,22,12,0,0,0
489.1111,"C17H22O13N4","CHON","unsaturated/lignin",1.29,0.76,-0.2308,0.9412,17,22,13,4,0,0
489.125,"C20H26O14","CHO","unsaturated/lignin",1.3,0.7,0.0769,0.1,20,26,14,0,0,0
489.1343,"C31H22O6","CHO","aromatic",0.71,0.19,0.6429,-0.3226,31,22,6,0,0,0
489.1402,"C24H26O11","CHO","unsaturated/lignin",1.08,0.46,0.3514,-0.1667,24,26,11,0,0,0
489.1533,"C21H31O11P1","CHOP","unsaturated/lignin",1.48,0.52,0.0345,-0.4286,21,31,11,0,0,1
489.1612,"C21H30O13","CHO","unsaturated/lignin",1.43,0.62,0.0345,-0.1905,21,30,13,0,0,0
489.1615,"C21H30O13","CHO","unsaturated/lignin",1.43,0.62,0.0345,-0.1905,21,30,13,0,0,0
489.1709,"C32H26O5","CHO","aromatic",0.81,0.16,0.5932,-0.5,32,26,5,0,0,0
489.1765,"C25H30O10","CHO","unsaturated/lignin",1.2,0.4,0.3,-0.4,25,30,10,0,0,0
489.1896,"C22H35O10P1","CHOP","aliphatic",1.59,0.45,0,-0.6818,22,35,10,0,0,1
489.1976,"C22H34O12","CHO","aliphatic",1.55,0.55,0,-0.4545,22,34,12,0,0,0
489.2069,"C33H30O4","CHO","aromatic",0.91,0.12,0.5484,-0.6667,33,30,4,0,0,0
489.2098,"C22H38O6N2S2","CHONS","aliphatic",1.73,0.27,-0.1333,-0.7273,22,38,6,2,2,0
489.2108,"C19H39O12P1","CHOP","aliphatic",2.05,0.63,-0.5,-0.7895,19,39,12,0,0,1
489.2129,"C26H34O9","CHO","unsaturated/lignin",1.31,0.35,0.2558,-0.6154,26,34,9,0,0,0
489.2133,"C29H35O1N2S1P1","CHONSP","unsaturated/lignin",1.21,0.03,0.3878,-0.8621,29,35,1,2,1,1
489.226,"C23H39O9P1","CHOP","aliphatic",1.7,0.39,-0.0286,-0.913,23,39,9,0,0,1
489.234,"C23H38O11","CHO","aliphatic",1.65,0.48,-0.0286,-0.6957,23,38,11,0,0,0
489.2471,"C20H43O11P1","CHOP","aliphatic",2.15,0.55,-0.4815,-1.05,20,43,11,0,0,1
489.2488,"C19H42O10N2S1","CHONS","aliphatic",2.21,0.53,-0.7273,-0.7368,19,42,10,2,1,0
489.2493,"C27H38O8","CHO","unsaturated/lignin",1.41,0.3,0.2174,-0.8148,27,38,8,0,0,0
489.2625,"C24H43O8P1","CHOP","aliphatic",1.79,0.33,-0.0526,-1.125,24,43,8,0,0,1
489.2705,"C24H42O10","CHO","aliphatic",1.75,0.42,-0.0526,-0.9167,24,42,10,0,0,0
489.2708,"C27H43O2N2S1P1","CHONSP","aliphatic",1.59,0.07,0.1364,-1.1481,27,43,2,2,1,1
489.2775,"C28H43O5P1","CHOP","aliphatic",1.54,0.18,0.1837,-1.1786,28,43,5,0,0,1
489.2856,"C28H42O7","CHO","aliphatic",1.5,0.25,0.1837,-1,28,42,7,0,0,0
489.2988,"C25H47O7P1","CHOP","aliphatic",1.88,0.28,-0.0732,-1.32,25,47,7,0,0,1
489.3069,"C25H46O9","CHO","aliphatic",1.84,0.36,-0.0732,-1.12,25,46,9,0,0,0
489.8944,"C14H6O13N1S2P1","CHONSP","condensed_arom",0.43,0.93,0.7143,1.9286,14,6,13,1,2,1
490.0262,"C20H13O14N1","CHON","aromatic",0.65,0.7,0.5833,0.9,20,13,14,1,0,0
490.0265,"C20H13O14N1","CHON","aromatic",0.65,0.7,0.5833,0.9,20,13,14,1,0,0
490.0628,"C21H17O13N1","CHON","unsaturated/lignin",0.81,0.62,0.4815,0.5714,21,17,13,1,0,0
490.099,"C22H21O12N1","CHON","unsaturated/lignin",0.95,0.55,0.4,0.2727,22,21,12,1,0,0
490.0993,"C22H21O12N1","CHON","unsaturated/lignin",0.95,0.55,0.4,0.2727,22,21,12,1,0,0
490.1202,"C19H25O14N1","CHON","unsaturated/lignin",1.32,0.74,0,0.3158,19,25,14,1,0,0
490.1205,"C22H26O6N3S1P1","CHONSP","unsaturated/lignin",1.18,0.27,0.2857,-0.1364,22,26,6,3,1,1
490.1355,"C23H25O11N1","CHON","unsaturated/lignin",1.09,0.48,0.3333,0,23,25,11,1,0,0
490.1718,"C24H29O10N1","CHON","unsaturated/lignin",1.21,0.42,0.2778,-0.25,24,29,10,1,0,0
490.2146,"C21H38O6N3S1P1","CHONSP","aliphatic",1.81,0.29,-0.2308,-0.7143,21,38,6,3,1,1
490.2381,"C25H37O5N3S1","CHONS","unsaturated/lignin",1.48,0.2,0.1351,-0.64,25,37,5,3,1,0
490.2813,"C27H41O7N1","CHON","aliphatic",1.52,0.26,0.1556,-0.8889,27,41,7,1,0,0
490.2885,"C21H41O8N5","CHON","aliphatic",1.95,0.38,-0.4167,-0.4762,21,41,8,5,0,0
491.0104,"C20H12O15","CHO","aromatic",0.6,0.75,0.6,0.9,20,12,15,0,0,0
491.0256,"C24H12O12","CHO","condensed_arom",0.5,0.5,0.7222,0.5,24,12,12,0,0,0
491.0317,"C17H16O17","CHO","unsaturated/lignin",0.94,1,0.1765,1.0588,17,16,17,0,0,0
491.0467,"C21H16O14","CHO","aromatic",0.76,0.67,0.5,0.5714,21,16,14,0,0,0
491.062,"C25H16O11","CHO","aromatic",0.64,0.44,0.641,0.24,25,16,11,0,0,0
491.0624,"C28H17O3N2S1P1","CHONSP","condensed_arom",0.61,0.11,0.7333,-0.1071,28,17,3,2,1,1
491.068,"C18H20O16","CHO","unsaturated/lignin",1.11,0.89,0.1,0.6667,18,20,16,0,0,0
